sample,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
178,0.73193359375,-0.703369140625,0.0302734375,-2.0610687022900764,0.022900763358778626,-0.3893129770992366
179,0.73291015625,-0.703857421875,0.031005859375,-1.8778625954198473,-0.015267175572519083,-0.33587786259541985
180,0.737548828125,-0.699951171875,0.03173828125,-2.1603053435114505,-0.09923664122137404,-0.3511450381679389
181,0.7373046875,-0.69775390625,0.0322265625,-2.114503816793893,-0.03816793893129771,-0.22137404580152673
182,0.733642578125,-0.700927734375,0.033447265625,-1.8473282442748091,-0.007633587786259542,-0.1450381679389313
183,0.73193359375,-0.69580078125,0.0322265625,-2.0916030534351147,0.24427480916030533,-0.3969465648854962
184,0.734619140625,-0.704833984375,0.03466796875,-2.3435114503816794,0.04580152671755725,-0.2366412213740458
185,0.7392578125,-0.703857421875,0.0390625,-2.49618320610687,-0.10687022900763359,-0.42748091603053434
186,0.731201171875,-0.70361328125,0.0283203125,-2.3053435114503817,-0.07633587786259542,-0.32061068702290074
187,0.737060546875,-0.700927734375,0.035888671875,-2.1297709923664123,-0.06870229007633588,-0.5114503816793893
188,0.734130859375,-0.701171875,0.028564453125,-2.236641221374046,0.12213740458015267,-0.40458015267175573
189,0.736572265625,-0.69921875,0.02880859375,-2.045801526717557,0.04580152671755725,-0.4122137404580153
190,0.73681640625,-0.70166015625,0.03369140625,-2.122137404580153,0.10687022900763359,-0.45038167938931295
191,0.734375,-0.7021484375,0.034912109375,-2.2442748091603053,0.10687022900763359,-0.29770992366412213
192,0.736328125,-0.701416015625,0.02734375,-2.198473282442748,0.015267175572519083,-0.5190839694656488
193,0.7353515625,-0.702392578125,0.037109375,-2.114503816793893,-0.22900763358778625,-0.07633587786259542
194,0.731689453125,-0.700439453125,0.037109375,-1.7786259541984732,-0.17557251908396945,-0.15267175572519084
195,0.734375,-0.70361328125,0.031982421875,-2.0839694656488548,0.05343511450381679,-0.13740458015267176
196,0.736328125,-0.700439453125,0.034423828125,-2.1068702290076335,0.05343511450381679,-0.42748091603053434
197,0.7353515625,-0.70166015625,0.026123046875,-1.6717557251908397,0.05343511450381679,-0.3816793893129771
198,0.7353515625,-0.697998046875,0.0263671875,-2.122137404580153,-0.061068702290076333,-0.17557251908396945
199,0.732666015625,-0.7021484375,0.02880859375,-2.053435114503817,0.46564885496183206,-0.11450381679389313
200,0.73046875,-0.698486328125,0.030029296875,-2.2900763358778624,0.015267175572519083,-0.26717557251908397
201,0.7353515625,-0.702392578125,0.031494140625,-2.4198473282442747,-0.061068702290076333,-0.366412213740458
